,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,accents_cleaned,probs
97639,486992,486992,487652,1243582,1744cff9d33b70420c7e5517881e81ec4bab1ac475e3b8a679a9a6fbd46953075741df42b0c6c0b80d66dc72c01297c3cc55e5e5fc7f53e84a435bf555987863,common_voice_en_32233932.mp3,Most of his family curls.,4,0,twenties,male,United States English,,en,,usa,0.467988270004379
135179,675036,675036,675696,1545001,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_18729736.mp3,The compressed drive is accessed via a device driver.,2,0,sixties,male,United States English,,en,,usa,0.467988270004379
112103,559141,559141,559801,1355653,18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18686546.mp3,"Sarajevo, despite going through a four-year-long siege of hell, kept its soul intact.",2,0,fifties,female,Canadian English,,en,,canada,0.0746899938847759
6567,32616,32616,32664,246675,d273931a139772c104a3b242db8d2f741f34692d279e9a9896d0781aad4614faed709885a5b3e239bb2d655ceb4af37f1526d328dc8a4f3fcfd9253a167f7186,common_voice_en_456013.mp3,I am certain it was on Friday.,2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
88847,443376,443376,444036,1170462,6c1310d38f93accb8c0cae3d4a6c4592373dbfc0e93238b6cd4e5b96a083619da155e4ab463184cfdfa439f0f51eab9309980f93a8d2bc9785822843cbfa4c38,common_voice_en_23918056.mp3,Cutting wages relative to productivity lowers consumer demand relative to potential output.,3,0,twenties,female,United States English,,en,,usa,0.467988270004379
72176,359861,359861,360263,1030928,dd9b4ec9c2b6adf3a65a78315a5a91645a924503496a11f8990d1c9e61b389c336f1c6783c433b9281561d9b9a6b0861085fc247213ec5e8ba691d6becda0834,common_voice_en_681243.mp3,The eye tracker accuracy isn't always perfect.,2,0,fourties,male,Australian English,,en,,australia,0.0562383584134121
57354,285990,285990,286392,901705,b7a61c90a581a80c02b281bd9cc9367c4f0cd4aae74df6ca12f0aa6f6863fb6f72940aeadc2d1a20d69749b24b11a6cd597b8144f35c65ab6ab231f31076e625,common_voice_en_21679.mp3,You could have died after peace had been declared.,5,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
130816,653097,653097,653757,1507707,6ac8b1a295e2a4a5b11a602a368771530cd7b900ee5d8b552946eb8d32c21f4694c786c41ca996b12adb8a1d1e15160f84cb0632d9359cf84c6d99a18745692e,common_voice_en_27323173.mp3,"It marks what has become historically, the major crossroad in the band's musical direction.",2,0,fourties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
9102,45343,45343,45457,302941,a8db6257b983e5cadf243cbef8521590ff720bae8aaa8c6e0c315f1b24ca90d0aa3bf33fb7b507404e0946998636ec93d6df53e52bf1e22c3be9e73cf47b9292,common_voice_en_24441250.mp3,Hofmann also succeeded in finding the synthetic routes to these chemicals.,2,0,,,United States English,,en,,usa,0.467988270004379
107201,534535,534535,535195,1319356,777c014d742cdcc2e612ea2ab56d64c9b5b50f5074fef5465a5ac998e17862b2caeb950f63594c77c7fd298c458efcf0a65bed17b65b873c49e22ef7431f74fd,common_voice_en_18542659.mp3,The artwork is a derivative of the source material you provided me yesterday.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
143781,717816,717816,718476,1614598,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,common_voice_en_30718598.mp3,They were then named the Delta Beta Chapter of Pi Kappa Alpha.,2,0,thirties,male,England English,,en,,uk,0.1847397710429457
14603,73146,73146,73260,398900,33465762b04449eb1cc96aee9e094b82b28fd1820fb6b565cfbb4973dfd6106bfd0c20c00a15f06f52c4de2bdd67fc401467665d15bfb138db03bd2d9b9430bb,common_voice_en_20505923.mp3,Further residential development exists to the west and north.,2,0,teens,male,United States English,,en,,usa,0.467988270004379
53124,264594,264594,264878,860451,1704adb4392245574381dd7066bcb6bb1465a55d3c9299494e67b4618af68eae863c3612a522d2a4a9cfe99c480ee538036d0dfc31c912182f0eb5f6d686417b,common_voice_en_100991.mp3,"And, tomorrow, his enemy would also be a part of that Soul.",3,0,fifties,male,England English,,en,,uk,0.1847397710429457
84681,422296,422296,422956,1141027,ee3264901e0ef35f0dc631326566d5e6f57723af8f97322acb15b973c4e9ece7967420fded9f9ecf7d8ecac87ef710d4d2d517d4ef4b125516db1274061837b8,common_voice_en_28110571.mp3,John Roxburgh was a successful accountant.,2,0,,,United States English,,en,,usa,0.467988270004379
72242,360216,360216,360618,1031331,45d83f95f499363091cf929eb6c1f08cf8ec52656b2e74eccfb54a79b405d0bf2f8ef65f7b8d8757ddb62dc382d73371dc75495a5318c3608aa2e35f7bbb0176,common_voice_en_18675982.mp3,"However, the military leaders remained in power.",2,0,thirties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
50028,249040,249040,249324,829038,0e0aea7357aa0f297a003c0a983e9ed0f6d674c57a138f486489acb33bf1caf26504f1639e3848a4cf5a86d4f9ec6844218317132943a00a441d76c3d7bd5e14,common_voice_en_20247602.mp3,Train numbers are almost exclusively for professional use.,2,0,twenties,female,England English,,en,,uk,0.1847397710429457
142326,710520,710520,711180,1606811,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,common_voice_en_27547030.mp3,"The county seat is Montrose, for which the county is named.",2,0,thirties,male,England English,,en,,uk,0.1847397710429457
92312,460022,460022,460682,1194980,a1e62e8e91e045ae6c344d53922255f484868cb798cbd4d5a9fa9a9894b10dca6a30db106b2b049d846c85ff673f5eb04c7a214d697afd771d28332638936aa6,common_voice_en_9376036.mp3,Why are gully covers round?,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
95106,473984,473984,474644,1218952,4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26346931.mp3,"The summit is visible from the trailhead, a rare occurrence in the High Peaks.",2,0,twenties,female,Canadian English,,en,,canada,0.0746899938847759
11217,56125,56125,56239,343585,37d26a254cfe1adcdc944a96aa905e35f8c02d78b664a7e9cc623ef56df15326f11b44c2cd75dffef21953f9d39067cf908a94c516130fd2ae9c815a987c773f,common_voice_en_20018272.mp3,They were operated by Transportation Corps with a variety of crewing schemes.,2,0,fourties,female,England English,,en,,uk,0.1847397710429457
143535,716558,716558,717218,1613289,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,common_voice_en_30551972.mp3,Only property was damaged.,2,0,thirties,male,England English,,en,,uk,0.1847397710429457
49336,245554,245554,245720,821550,00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa,common_voice_en_35067006.mp3,The natural vegetation in the hills is mostly miombo woodland.,3,0,teens,male,"United States English,Canadian English",,en,,usa,0.467988270004379
142103,709275,709275,709935,1605479,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,common_voice_en_27439743.mp3,Renal amyloidosis can occur as a consequence of untreated chronic inflammation.,3,0,,,England English,,en,,uk,0.1847397710429457
107035,533759,533759,534419,1318508,74199ae3910ea8eeac883bf073fdfd04091bbac31ac04caeae6c40bc2bc43f73e8ab6e829332741e27895bdc8c4083c09831b1fdc00d978661495bab555f6816,common_voice_en_23948462.mp3,He was impotent against it.,2,0,,,United States English,,en,,usa,0.467988270004379
102772,512512,512512,513172,1289627,4311ac2c9248c11f2c6a52cd2a2b3f7541c3058634ec391e4195c707bcfd2983f577468c8955ca622540e3c13a7a866839a8c84278e97eb2530e789a162231e9,common_voice_en_18681038.mp3,Connections are available at Tunes for trains to Lisbon and Porto.,2,0,fourties,male,Australian English,,en,,australia,0.0562383584134121
45526,226430,226430,226596,781904,0161b7cabe179e83860aa0637ed3335b6b9c8c8207f496f7ba2a97d39ae3641dc43a03439f575e19bd25bdf83ee7fcab2e5df92d0ceb4735c973933fc01cea7a,common_voice_en_24329030.mp3,Hermia is also acting as a technology centre for its region.,2,0,teens,male,United States English,,en,,usa,0.467988270004379
70659,352445,352445,352847,1018706,d62dd2bccc03545711ac7ef6451a2aedb77c4c6d9f392c1c2b2d440c4665263d94a60fe8e785f390a0af831f0025682ce5f686b518d941985bb1a08f46d43b96,common_voice_en_31989937.mp3,He died in Hayward.,4,0,teens,female,United States English,,en,,usa,0.467988270004379
136233,680143,680143,680803,1550436,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_19263460.mp3,"Such suits are self-supporting, and include a supply of oxygen for the wearer.",2,0,sixties,male,United States English,,en,,usa,0.467988270004379
120997,603377,603377,604037,1415002,344bf332f298134d3880f9e38710e4c7e7037157bd63a3f5334f3c0d627ff61645ffff180419eb666587109a9a7638148728a3c5765f76296fd68c957088b428,common_voice_en_24231152.mp3,"This story may also be a later fabrication, or popular folklore.",6,0,twenties,female,"England English,New Zealand English",,en,,uk,0.1847397710429457
75744,377652,377652,378312,1064026,cc0abc9548ff03e18612a858a6e501adcf924cf67fa076dd7f90f491f999627325a240e5f8a25387b43d81df494572e96e6185ef1431ab9e4de9246d533a8f9a,common_voice_en_30530384.mp3,Some devices that were resold still contained data about criminal investigations.,2,0,fourties,male,Canadian English,,en,,canada,0.0746899938847759
68667,342453,342453,342855,1002956,c7974e5c44f9c93f258db80c7756b79ce4f00268024d29194a8b1921ac435efcdc09b93432b747f3068626967c067092827c9f292b4f175b500185ac812b95b5,common_voice_en_26012916.mp3,Third news report from the great army.,3,0,thirties,female,England English,,en,,uk,0.1847397710429457
78825,393336,393336,393996,1089688,9e48c6229f1f1906d54db83927a9b98a943b8cee4b0f475f85971377e9c9b00ec2048bee01813332acda0cc7ba9f2200d1f729d4dc348597318102754db43cef,common_voice_en_589802.mp3,It's easy for you to talk.,3,0,twenties,male,United States English,,en,,usa,0.467988270004379
79867,398238,398238,398898,1097082,9118647f11c456a6c13b320a06314222dbfbc22d32383f47847132c840b4ad12b4df64088700c859bcc16514b6ac45161b9c234223ad008e40bbc333472064ab,common_voice_en_18811888.mp3,It can be noticed he wears the same mustache in both films.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
73034,364157,364157,364817,1039311,f474bd63e75703ad9101af85035bd3528462f3b0198b79c0dc9af3d740c33d529c9c73af64ced164e22fb697787d9a17a5ddda9d7676e4c2e14efae0cc91caf0,common_voice_en_27468246.mp3,String bands were formed to accompany the social dancing.,2,0,thirties,female,Canadian English,,en,,canada,0.0746899938847759
145472,726223,726223,726883,1623698,a2576ccf04ad8c0dbe2b29f3843c1ed984d8bd91480766f4bf99c933d99ae8d2b32afc34c7e185b06c2b16deae4fbabb8030906be2455973e2d85d92b0afbc6e,common_voice_en_25805950.mp3,"He is killed in a swamp, while saving the life of a fellow soldier.",2,0,fifties,male,Canadian English,,en,,canada,0.0746899938847759
26503,132024,132024,132190,569877,cfbdf247e3285b0108346ff0efd85256aa739d99731d8391e14dfde31718fb5408e0e8e4bd473f1d4216c02159e1a562d053ac5efba83f7a510d9e54755f50d7,common_voice_en_17285407.mp3,Is that okay?,2,0,fourties,male,United States English,,en,,usa,0.467988270004379
131377,656060,656060,656720,1511515,fd52910d24299328945044ddd49dd2d79ef95c7b0d6e38d06d65a1d9330f64f45a8426cf556ed10a705307dcf622e1fe152ee48d5bd2e38b89b4da815b5c38a6,common_voice_en_27498679.mp3,The northeast preserve corner is anchored by the water divide point.,2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
64035,319879,319879,320281,961758,cf5d5763e4da7f2128047c0de821ac4d8c3db9aa7bc97522a798db1fd97c6eea76aadd7c95227f7e392a4833da119c84cd3df689a346b0e689398689bbf0760f,common_voice_en_20817421.mp3,The disorder is usually comorbid with neurological disorders or mental disorders.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
87746,437904,437904,438564,1162906,639f341eacc1ebecbcda2739f4c39f629c2d933bfb79318de6d0e38b56a8592be82fb9854d31d1579adbb9af91cd711a9b7f9dabf053cf5bdf0acbf33edb3640,common_voice_en_18801712.mp3,"The community was named after Israel Powers, the original owner of the town site.",2,0,thirties,female,United States English,,en,,usa,0.467988270004379
113659,566644,566644,567304,1371458,9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547371.mp3,And a new contract goes with it.,2,0,fifties,male,England English,,en,,uk,0.1847397710429457
66161,330412,330412,330814,980723,6e1c73a1d583dbd460273a18c82c7b4c88e4892900bc439daab784892347523f343856446e999c32c265291ebdd63c6710cdd34feaec69861544246774be1bab,common_voice_en_20569167.mp3,The most serious injury risk for riggers is falling.,2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
73659,367040,367040,367700,1044315,085da0d2d420d3b0b54e6217dfee4ab92d8c8d412a2a3c26022043c30e8d003ff898852fdb84650f252e0584105840736e58fd5e82ba27b9161397c409a706a5,common_voice_en_18618162.mp3,There is nothing mercenary in him.,2,0,thirties,male,Canadian English,,en,,canada,0.0746899938847759
96336,480221,480221,480881,1230211,9a91a00fa1c8844d761e0bbb191f87d023185b5eaa08a6bc2f4030e7f2604c4f84ecc8725e7a47df26158f1414a2b868368eba0dca8545c3afcb74dfb6d20400,common_voice_en_21341462.mp3,"They were painted with vibrant paints, thus they cast a very colorful shadow.",2,0,thirties,male,United States English,,en,,usa,0.467988270004379
33415,166117,166117,166283,649393,a401eb48a4e36d2f84f665e3935df3eef9790dd710187f204497c5e2ae7138f742f008a46a5895e4f4ca667bc07169127b4ee6839162f5b6992efdc315859578,common_voice_en_23627328.mp3,He dared accost no one with questions.,2,0,fourties,male,Scottish English,,en,,uk,0.1847397710429457
67367,336233,336233,336635,989859,5384c78ab1e314bed9167e12b3922c2b4c2b917c9361ba35f30f3630cca64be9ae2570fc2766c78440ec1ec4a43df12cbfa897dcbe5a779c4ad0808e463b5ebc,common_voice_en_25905467.mp3,The library organizes sometimes some exhibitions or conferences.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
30692,152906,152906,153072,620117,84bec416f4a96d470cc192d67409c6db029a5de5e591f9b7dc6e4458973ee6731cb6a818590da738e087d1e4c565af040640e44f6e245aca7d806193dfca936d,common_voice_en_27466195.mp3,"There are monofunctional, bifunctional, and polyfunctional stabilizers.",2,0,fifties,male,Canadian English,,en,,canada,0.0746899938847759
72899,363400,363400,364060,1037665,85853641ebb44ec2b3d59500ac617f2b727d247fe30a69a51d36c9292e545ed522983dbfaa24660d4c4fd1b1db443b9bd7008f0cb2d331463a9403e05d511155,common_voice_en_27020392.mp3,Serbia has an emerging market economy in upper-middle income range.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
88027,439174,439174,439834,1165253,bdde3969049e54b39619b71aed67742465975208798f32ee76863e71ee93354081e0e0098fa3e85d0c945f3a62b69e32df1074a275db736dd23895a023518b2c,common_voice_en_27144099.mp3,Mercedes had been drinking in a bar when he was shot to death.,2,0,,,Canadian English,,en,,canada,0.0746899938847759
150295,750714,750714,751374,1650465,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_20785186.mp3,Customers may opt out of that function.,4,0,fourties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
5012,25207,25207,25255,212397,0a1032dd4d86f3ebf4538cfb7fe4d96bb76e4beb5e13678e0b0a5da75b96c1ea9369324e144af60b70c15214ab2a75d31db95fc7d7819f24cfc5b29488fb0d46,common_voice_en_15306.mp3,What did she say?,4,0,twenties,male,United States English,,en,,usa,0.467988270004379
91031,454045,454045,454705,1186209,5b6da28793f5d084ab55a3ba94aa903ec2d6d406d8fbeebb1c3abedf76dfd98d5a98aeef62cffd555832dbaff979f736e31e4861213aedaf6a1e7e4b361cccb8,common_voice_en_686119.mp3,That damn mouse could sense my anger.,3,0,seventies,male,England English,,en,,uk,0.1847397710429457
144944,723646,723646,724306,1620942,a2576ccf04ad8c0dbe2b29f3843c1ed984d8bd91480766f4bf99c933d99ae8d2b32afc34c7e185b06c2b16deae4fbabb8030906be2455973e2d85d92b0afbc6e,common_voice_en_25139918.mp3,The data transmission can include both the basic and auxiliary data words.,2,0,,,Canadian English,,en,,canada,0.0746899938847759
20203,101086,101086,101224,486481,bcd65823325b184a3f6b1ef37060ab294cf1be166070d98a0227e2a48f54f77410d0bbc3e8484c177525ae7176ae786fe7c6a443783ea6eea19cdba14de163ad,common_voice_en_33428620.mp3,Newman served in the United States Army.,4,0,teens,male,Canadian English,,en,,canada,0.0746899938847759
37751,187706,187706,187872,701510,e181e1078f552a1229fd96fd0d6087bd94101146f1ce07d2aeaebcd684a87afed06027ce9ae6f0b656f126fada5e8459a52707f98ac91f83afb43757fee306ea,common_voice_en_482288.mp3,"Sometime during the second year, you'll remember about the treasure.",3,0,fourties,female,England English,,en,,uk,0.1847397710429457
118046,588407,588407,589067,1396152,a1881aa7f5c8a03355c575c40251b3a2a987a6c86522bc77acb556a0267e5190bc3778424c9846f9e73c372fd67fc131c84fd484e072d72c15e29e59606d9c92,common_voice_en_23375564.mp3,Shafransky did not serve in the cabinet of Edward Schreyer.,2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
858,4410,4410,4427,59666,4af20f8d37c98100870b4e603834d640151b8b3cb1b982ae95dc552842f8e6d52ed90bb11aafcac8c59da52336ba61d82e15a637efc418937a1dc17c130aa905,common_voice_en_27003094.mp3,"In Penza, Benjamin continued his studies and took roles in a local theatre.",2,0,,,United States English,,en,,usa,0.467988270004379
88884,443556,443556,444216,1170665,6c1310d38f93accb8c0cae3d4a6c4592373dbfc0e93238b6cd4e5b96a083619da155e4ab463184cfdfa439f0f51eab9309980f93a8d2bc9785822843cbfa4c38,common_voice_en_23941739.mp3,"Additionally, it is used to break up aggregates of micron-sized colloidal particles.",2,0,twenties,female,United States English,,en,,usa,0.467988270004379
103652,516936,516936,517596,1294529,51f6d7bfd151230e24824202b404431812c5e0fa839eb11277f1d3b92c73f30bed0f8d6d69e4529994a39840104024c64bf5823f9eda7c99141ab80d2dee34a4,common_voice_en_24871798.mp3,Its county seat is Waynesboro.,2,0,thirties,male,Irish English,,en,,ireland,0.021774793786728
